index,title,final_price,list_price,bedrooms,bathrooms,sqft,parking,description,mls,type,full_link,full_address,lat,long,city_district
142,"108 - 2645 Kipling Ave, Toronto (W4726988) | Zoocasa",369000,369900,2 beds,1 baths,900–999 sq. ft.,1 parking,"Ground Floor Two Bedrooms Fully Renovated Condo, New Kitchen Cabinets, Quartz Counter Tops. New Porcelain Tile Floor, New Laminate Floors Through Out, New Washroom, New Mirror Closet Doors, Brand New Appliances, Ttc Bus Stop In Front , Close To Schools & Shopping.",W4726988,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6755952-108-2645-kipling-ave-toronto-on-m9v3s6-vow," 2645 Kipling Ave, Toronto , Ontario, Canada",43.7474965,-79.5833018,
143,"Ph02 - 15 Iceboat Terr, Toronto (C4729131) | Zoocasa",739000,699000,1 + 1 beds,1 baths,600–699 sq. ft.,1 parking,"Fantastic Penthouse Fully Upgraded Corner Unit In Heart Of Dt On 43rd Floor* Breathtaking Cn Tower And Lake View From All 3 Rms* Waterfront*9' Ceiling*Smart Layout*Entert./Fashion District*Big Separated Den With Floor To Ceiling Window & Door- Used As 2 Bdrm* Locker & Prkng On P1(Appx.70K) *Miele Appl*Balcony That You Can Bbq On!* Lux Amenities With 25M Indoor Pool, Gym Etc*Next To 8.5 Acre Canoe Park*Huge Rail Deck Park Coming Soon* New Build School Across.",C4729131,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6760736-ph02-15-iceboat-terr-toronto-on-m5v4a5-vow," 15 Iceboat Terr, Toronto , Ontario, Canada",43.6405271,-79.397104,
144,"221 - 621 Sheppard Ave E, Toronto (C4663353) | Zoocasa",1050000,999990,2 + 1 beds,2 baths,1000–1199 sq. ft.,1 parking,"Awesome Opportunity To Be At The Heart Of It All At Bayview Village, Amazing Vida Condos Is The Best Development In North York, Ready For Occupancy, Huge 1173 Sqft W/ 2 Bedroom Plus Den/ 3rd Br With 2 Washrooms, Open Concept Kitchen With Upgraded Cabinets And Lighting, Living & Dining Area, 9 Ft Ceiling, Stainless Steel Appliances, Hardwood Floors.Builder's Unit-All Offers Must Be Written On The Builder's Form,Taxes Has Not Been Assessed, Close To Everything!",C4663353,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6607844-221-621-sheppard-ave-e-toronto-on-m2k1b5-vow," 621 Sheppard Ave E, Toronto , Ontario, Canada",43.7680197,-79.3813253,
148,"15 Palmerston Sq, Toronto (C4730510) | Zoocasa",1170000,1100000,2 + 1 beds,2 baths,N/A sq. ft.,1 parking,"Captivate Your Soul! Rarest Renovated Detached City Bungalow In Quiet Country Setting Only Sec. 2 Hustle & Bustle Of Bloor St! Be Greeted By A Spacious 2 Bdrm Lite-Filled Open Living Space, Finely Designed Kitchen & Private Deck. 2 Renod Baths W/Full Fin Bsmnt & 2nd Kit. A Perfect Home For ""Right-Sizers"" & Those Who Just Want To Enjoy City Life Affordably W/Minimal Maint. 1 Car Private Parking.",C4730510,Detached,https://www.zoocasa.com/toronto-on-real-estate/6764040-15-palmerston-sq-toronto-on-m6g2s8-vow,"15 Palmerston Sq, Toronto , Ontario, Canada",43.6663161,-79.414803,
149,"198 Antibes Dr, Toronto (C4725035) | Zoocasa",730000,699000,3 beds,2 baths,1200–1399 sq. ft.,1 parking,"Beautifully Renovated 3 Bedroom Townhouse In Prime Community. Like A Semi-Detached Home. Gourmet Kitchen With Stainless Steel Appliances, Granite Countertops, Marble Tile Backsplash, Pantry& Walk Out To Fully Fenced Garden. Laminate Flooring Thru Out, Renovated Baths, 2 Koolking Ductless Heat Pumps To Heat & Cool Their Entire House.Fully Fin Lower Level W/ 2 Pc Lg Laundry Rm & Storage. Surrounded By Beautiful Huge Parks. Close To School, Parks Shopping & Ttc",C4725035,Condo Townhouse,https://www.zoocasa.com/toronto-on-real-estate/6751809-198-antibes-dr-toronto-on-m2r3h8-vow,"198 Antibes Dr, Toronto , Ontario, Canada",43.7822286,-79.4479142,
151,"67 Russett Ave, Toronto (W4726115) | Zoocasa",1300000,1298000,3 + 1 beds,2 baths,N/A sq. ft.,2 parking,"Amazing Det Brick Home In Trendy Bloordale Neighborhood With Subway Entr At End Of Street. Bistros, Coffee, Parks! Walk Score 89! Transit Score 93! Home Has $200K Of Upgrades And Renos! 2018 Basement W Sep Ent Dug Out, Waterproofed, Underpinned,Finished With Gas Fireplace And 4 Piece Bath! 2019 Roof,Eaves! Det Oversized Garage! Park Car & Workshop/Storage Or Two Small Cars! Appts Any Time Early Or Late!.Home Has High Ceilings.3rd Floor Potential",W4726115,Detached,https://www.zoocasa.com/toronto-on-real-estate/6753717-67-russett-ave-toronto-on-m6h3m4-vow,"67 Russett Ave, Toronto , Ontario, Canada",43.6616951,-79.4370852,
152,"5 Homestead Rd, Toronto (E4732645) | Zoocasa",625000,639900,3 + 1 beds,1 baths,N/A sq. ft.,3 parking,"This Hidden Gem Sits On A Quiet Street In A Great Neighbourhood. Only Second Time Offered For Sale, This 3+1 Bedroom Bungalow With Separate Side Entrance, Extra Deep Fenced Lot Features Many Upgrades, Gas Furnace, Cac, (2011) New Custom Maple Kitchen(2016) Updated Windows On The Main Floor(2015), Shingles(2014) 100 Amp Breaker(1998) Plaster Crown In Living/Dining Room, Original Strip Hardwood, Carport, 2X Sheds, Front Enclosed Porch (2005)",E4732645,Detached,https://www.zoocasa.com/toronto-on-real-estate/6769016-5-homestead-rd-toronto-on-m1e3r8-vow,"5 Homestead Rd, Toronto , Ontario, Canada",43.7604006,-79.1758177,
153,"48 Wildwood Cres, Toronto (E4732193) | Zoocasa",1075000,949000,2 + 1 beds,2 baths,N/A sq. ft.,2 parking,"Total Back-To-The-Bricks Reno On This Solid Brick Bungalow Backing The Ravine. Steps To The Streetcar On A Quiet Family Friendly Street Known For Road Hockey And Neighbours Spending Warm Evenings On The Porch. You Will Catch Glimpses Of Wildlife Running Through The Ravine Out Back And Enjoy Being Minutes From Downtown In This Ideal Upper Beach Location. The Design Is Spectacular And The Details Make The Space. Don't Miss This One, It""S Perfect!",E4732193,Detached,https://www.zoocasa.com/toronto-on-real-estate/6768235-48-wildwood-cres-toronto-on-m4l2k7-vow,"48 Wildwood Cres, Toronto , Ontario, Canada",43.6798958,-79.3158137,
154,"213 - 1100 Lansdowne Ave, Toronto (W4727979) | Zoocasa",685000,659000,2 beds,1 baths,700–799 sq. ft.,1 parking,"Authentic Hard Loft Living! 2-Bedroom Unit At The Foundry Lofts, Featuring A Unique 16,000 Sqft Atrium! Maple Hardwood Flooring, In-Suite Laundry, Kitchen W/ Granite Countertops. Exposed Brick & Ductwork. Open Concept Living/Dining W/ Room For Full-Size Furniture. High-End Custom Closets Throughout. Unit Has Been Professionally Cleaned & Painted. This Neighbourhood Is A Hidden Gem! Quick Access To Lansdowne Station. Storage Locker & Parking Spot Included.",W4727979,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6758193-213-1100-lansdowne-ave-toronto-on-m6h4k1-vow," 1100 Lansdowne Ave, Toronto , Ontario, Canada",43.6706157,-79.4484133,
155,"1601 - 25 The Esplanade, Toronto (C4729046) | Zoocasa",591000,574888,1 beds,1 baths,700–799 sq. ft.,no parking,"Come Live In The Heart Of Downtown.This Is The Largest 1 Bedroom Apt. In The Building,Steps To St Lawrence Market,& Union Station.Easy Access To All That Downtown Living Has To Offer.This Great,Lake View Unit,Is In A Well-Run Building W/24 Hr Concierge. It Is A Comfortable Space To Be In.Don't Cramp Your Life While Choosing To Live The D-Town Lifestyle, With Over 700 Sq Feet And A Separate Locker, You Can Fit Your New Life With Style Here,Without The Squeeze.",C4729046,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6760674-1601-25-the-esplanade-toronto-on-m5e1w5-vow," 25 The Esplanade, Toronto , Ontario, Canada",43.646188,-79.374978,
156,"531 - 125 Omni Dr, Toronto (E4721094) | Zoocasa",465000,459000,2 beds,2 baths,900–999 sq. ft.,1 parking,"Bright Corner Unit!!! 2 Bed + 2 Bath Condo Features Huge Window On The 5th Floor In Beautiful Tridel Forest Mansion Building! Extremely Well Maintained Building. Surrounded By Impeccably Manicured Gardens. Unbeatable Building Amenities ,Maintenance Fee Includes All Utilities, Quick Access To 401, Ttc, Go Station, And Scarborough Town Centre. Enjoy Living At Its Best!",E4721094,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6742712-531-125-omni-dr-toronto-on-m1p5a9-vow," 125 Omni Dr, Toronto , Ontario, Canada",43.7713085,-79.2607176,
157,"1503 - 85 Bloor St E, Toronto (C4729341) | Zoocasa",580000,469000,1 beds,1 baths,500–599 sq. ft.,no parking,"The Perfect Pied-A-Terre In The Heart Of Yorkville. This Beautiful One-Bedroom Suite Is Conveniently Situated Mere Steps From World Class Bloor St Boutiques, Shops, Restaurants, Subway, Uoft, Urban Parks & More. Soaring 9' Ceilings With Beautiful Open Concept Design & Spacious Principal Rooms Coupled With High-End Features & Finishes. Renovated Kitchen With Granite Counters, Breakfast Bar & S/S Appliances. Large Master Bedroom With Built-In Closet Organizers.",C4729341,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6760915-1503-85-bloor-st-e-toronto-on-m4w3y1-vow," 85 Bloor St E, Toronto , Ontario, Canada",43.6702331,-79.3843476,
160,"59 Maclean Ave, Toronto (E4731802) | Zoocasa",1800000,1889000,3 beds,3 baths,N/A sq. ft.,1 parking,"A Very Special Fully Renovated Beaches Home On The South Side Of Queen Just 12 Houses Up From The Water/Boardwalk And Mere Steps North To Queen St Shops And Transit. Boasting A Gracious Living Room W/ Fireplace That Opens To Dining Room With W/Out To Large Deck And Private Backyard, Bright Kitchen W/ Granite Counters, Master Bedroom Retreat W/ Fireplace And Ensuite, Fully Finished Functional Basement W/ Family Room And 3-Piece, Lots Of Storage And Much More.",E4731802,Detached,https://www.zoocasa.com/toronto-on-real-estate/6767293-59-maclean-ave-toronto-on-m4e2z8-vow,"59 Maclean Ave, Toronto , Ontario, Canada",43.6703854,-79.2901142,
162,"105 - 215 Sherway Gardens Rd, Toronto (W4723035) | Zoocasa",570000,575000,1 + 1 beds,2 baths,700–799 sq. ft.,1 parking,"Unique And Incredible Value + Rental Potential - 743 Sqft 1Bd + Den & 247 Sqft Private Patio. Includes 1 Parking And 1 Locker. South Facing Ground Floor Unit With Private Entrance, 2 Full Bathrooms, King Sized Master Bedroom And Large Den That Can Be Used As Second Bedroom. Features Granite Counters, Ceramic And Real Hardwood Floors, Large Windows & Higher Than Average Ceilings. The Layout Is Perfect For Entertaining Both Indoors & Out. Very Rare Opportunity.",W4723035,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6746291-105-215-sherway-gardens-rd-toronto-on-m9c0a4-vow," 215 Sherway Gardens Rd, Toronto , Ontario, Canada",43.6095324,-79.5570952,
163,"614 Logan Ave, Toronto (E4732629) | Zoocasa",1122500,1135000,3 beds,1 baths,1100–1500 sq. ft.,no parking,"Charming, Character-Filled 3 Br In Coveted Riverdale, 1 Block To Withrow Park. Open Concept Main, Updated Kitchen W/ Breakfast Counter & S/S Appliances.. Mbr With Walk-In, 2 Add'l Bedrooms, 2nd Floor Laundry. Lovingly Maintained & Updated, Recently Painted Inside & Out. Bright, Unfinished Bsmt. W/ Tons Of Potential. Private 'Oasis' Backyard, 'Zen' Front Courtyard. Low Maintenance Lifestyle. Minutes To Ttc, Danforth & Leslieville! Withrow School District!",E4732629,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6768962-614-logan-ave-toronto-on-m4k3c1-vow,"614 Logan Ave, Toronto , Ontario, Canada",43.6706995,-79.3468417,
164,"2310 - 2220 Lake Shore Blvd W, Toronto (W4730898) | Zoocasa",536000,509000,1 beds,1 baths,500–599 sq. ft.,1 parking,"Luxury Westlake Condo By Onni. Spectacular West Facing View Of Waterfront Overlooking Mimico Creek. Excellent Layout, Open Concept Kitchen With Granite Counter Top, 9' Ceilings, Floor To Ceiling Windows. Magnificent Facilities Inc. Indoor Pool, Party Room, Gym, Rooftop Garden, 24Hr Concierge. Steps From Humber Bay Park, Beach, Metro, Starbucks, Pharmacy. Convenient Streetcar Access To Downtown, Close To Gardiner & Hwys 427, & Qew. Act Quick, This Won't Last!",W4730898,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6765033-2310-2220-lake-shore-blvd-w-toronto-on-m8v1a4-vow," 2220 Lake Shore Blvd W, Toronto , Ontario, Canada",43.6227968,-79.4833514,
166,"1521 - 168 Simcoe St, Toronto (C4695818) | Zoocasa",968800,968800,2 beds,2 baths,900–999 sq. ft.,1 parking,"Qwest Condos * Luxury Downtown Living * Rarely Offered * 2 Bedrooms * 2 Baths * Parking * Locker * 4 Bike Stalls * Balcony * Approx 1000 Sqft * Split Bdrm Plan * Fabulously Upgraded & Renovated * Which Include: Kitchen W/Large Pantry * Quartz Counter Tops * Appliances * Bar Fridge * Crown Moldings * Hrdwd Floors * Pot Lights * Light Fixtures * Steps 2 Financial, Theatre, Hospital & Entertainment Districts * 100/100 Walk & Transit Score * Path - Ttc @ Door",C4695818,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6683943-1521-168-simcoe-st-toronto-on-m5h4c9-vow," 168 Simcoe St, Toronto , Ontario, Canada",43.6500917,-79.3873738,
167,"109 Eighth St, Toronto (W4730579) | Zoocasa",1100000,1198000,3 + 1 beds,3 baths,1500–2000 sq. ft.,2 parking,"Charming Family Home W/ Modern Updates. Approx 2500 Sqft Of Living On 3 Flrs. Spacious Living/Dining Boasts Fireplace & New Windows. Convenient Main Flr Powder Rm + Bonus Media Rm. Family Size Kitchen Perfect For The Urban Chef W/ Lots Of Counter Space & Storage. Spacious Master Fits King Bed, W/I Closet, Gas Fireplace & W/O To Balcony. Renovated 5 Pc Family Bath. Bsmt Offers Perfect Guest Suite W/ Private Bdrm & 3 Pc Wshrm + Rec Rm/Play Rm & Lots Of Storage.",W4730579,Detached,https://www.zoocasa.com/toronto-on-real-estate/6764088-109-eighth-st-toronto-on-m8v3c5-vow,"109 Eighth St, Toronto , Ontario, Canada",43.5995555,-79.5058061,
171,"31 Clinton St, Toronto (C4727186) | Zoocasa",1585000,1399000,3 + 1 beds,3 baths,1500–2000 sq. ft.,1 parking,"Welcome To 31 Clinton Street, A Stunning Victorian Beauty, Located In Heart Of Little Italy. Tastefully Renovated Home Blends Original Charm And Character With New Modern Finishes. Wainscotting And Crown Moulding, Fresh Paint, Original Staircase, Updated White & Bright Kitchen, Hardwood Flooring. Over 400Sf Dream Closet On The Third Level. Incredible Home For Entertaining, Fully Landscaped Front And Back Yards, Detached Garage. Basement 1Bd Sep Entrance.",C4727186,Att/Row/Twnhouse,https://www.zoocasa.com/toronto-on-real-estate/6756533-31-clinton-st-toronto-on-m6j2n9-vow,"31 Clinton St, Toronto , Ontario, Canada",43.6547646,-79.4134649,
173,"1001 - 435 Richmond St W, Toronto (C4724681) | Zoocasa",592000,549900,1 beds,1 baths,500–599 sq. ft.,no parking,"Welcome To Fabrik Boutique Condo Living! This Gorgeous One Bedroom Unit Boasts 9 Ft Ceilings, Open Concept Living Space, Kit. W/Granite Counters, Stainless Steel Built-In Appliances, Upgraded Laminate Flooring Thru-Out, Upgraded 4Pc Bathroom, Extra Office/Work Space, W/O To Balcony, 3-Panel Wall-Wall Closets In Bedroom. State Of The Art Amenities: Rooftop Patio, Gym, Pet Spa, Games Room, Theatre, Guest Suites, Visitor Parking, And So Much More. Easy Show!",C4724681,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6750756-1001-435-richmond-st-w-toronto-on-m4v3s6-vow," 435 Richmond St W, Toronto , Ontario, Canada",43.6476244,-79.3968608,
174,"1811 - 215 Sherway Gardens Rd, Toronto (W4726757) | Zoocasa",537900,539900,1 + 1 beds,1 baths,600–699 sq. ft.,1 parking,"Location And Luxury Living @ One Sherway. Beautiful 1 Bedroom Plus Den And Balcony With A South East View Of The Lake And Cn Tower. Enjoy Sunset Views And World Class Amenities. Including: Indoor Pool, Hot Tub, Sauna, Gym, Library, Yoga Room, Party Room, Billiards,Visitor Parking & 24 Hour Concierge. Steps/Minutes Away To Transit, Hospital, Mall, Downtown, Airport & All Major Highways.*** Parking And Locker Included W/ Additional Spot Avail.",W4726757,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6755586-1811-215-sherway-gardens-rd-toronto-on-m9c0a4-vow," 215 Sherway Gardens Rd, Toronto , Ontario, Canada",43.6095324,-79.5570952,
176,"Ph1223 - 222 The Esplanade, Toronto (C4717132) | Zoocasa",760000,699900,1 + 1 beds,2 baths,900–999 sq. ft.,1 parking,"2-Story Penthouse Loft In The High Demand Area In Toronto** Fully Renovated With Hwd Floors T-O, Crown Molding** Sun-Filled Living & Dining Combnd**Kitchen W/Quartz Counters, S/S Appls, Pot Lights, Custom Backsplash & Breakfast Bar** Spacious Master Combined With 2nd Bedroom W/ 4 Pc Ensuite* **Easily Converted Back To A 2 Bdrm If Desired** **Balcony With Beautiful Views Of Lake** All This Within Walking Distance To St Lawrence Market & Distillery District.",C4717132,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6732937-ph1223-222-the-esplanade-toronto-on-m5a4m8-vow," 222 The Esplanade, Toronto , Ontario, Canada",43.6495978,-79.3655404,
177,"3 - 821 Dundas St E, Toronto (E4730861) | Zoocasa",685000,699900,2 beds,2 baths,900–999 sq. ft.,no parking,"South Riverdale, Degrassi Unit, Bright 2 Bed 2 Bath, 900 Sqft Condotown In Well Maintained Rivertowne Complex. Open Concept Main Flr, Powder Rm, Galley Kitchen W/Breakfast Bar & Pantry. 3rd Floor Walk-Out To 259Sqft Rooftop Terrace With Gas Bbq Hookup & Room For Entertaining Friends. Easy Access To Transit, Downtown, Major Hwys. Steps To Restaurants Coffee Shops & Amenities In Riverside & Leslieville, Walk To Dundas Sq In 30 Mins. Ridersparadise 96",E4730861,Condo Townhouse,https://www.zoocasa.com/toronto-on-real-estate/6764981-3-821-dundas-st-e-toronto-on-m4m1p9-vow," 821 Dundas St E, Toronto , Ontario, Canada",43.6618391,-79.3533387,
178,"211 - 15 Stafford St, Toronto (C4733318) | Zoocasa",628000,619900,1 + 1 beds,1 baths,600–699 sq. ft.,1 parking,"Lovley King West 1Bdrm & Den W/ Parking & Locker In Intimate Well Run, Boutique Building W/ Low Fees!! Approx. 637 Sqft. Wonderfully Efficient Square-Plan Layout W/ No Wasted Space. Foyer Entrance W/Huge Front Hall Closet, Chefs Kitchen W/Stone Counters, Pot Lights & Breakfast Bar! Spacious Dining And Living Room W/ Laminate Floors. 2 Walk-Outs To Large Sunny West-Facing Balcony. Wall To Wall Closet In Master. Pet Friendly Building Steps From Off Leash Park",C4733318,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6770975-211-15-stafford-st-toronto-on-m5v5x6-vow," 15 Stafford St, Toronto , Ontario, Canada",43.6414654,-79.4100403,
179,"389 Winona Dr, Toronto (C4731247) | Zoocasa",1199000,1272000,3 + 1 beds,2 baths,N/A sq. ft.,4 parking,"Welcome Home! Detached 3+1 Bedroom House With Private Drive, Tons Of Parking & Garage. Separate Entrance To A Finished Basement Which Includes A Bedroom. Enjoy The Vibrant Oakwood/Vaughan Community. Large Sunny Bedrooms, Updated Kitchen & Heated Floors In Upstairs Bathroom! Extra Deep & Enclosed Backyard. Great For Entertaining & Summer Bbq's. Steps To Ttc And Family Friendly Parks. Great Restaurants And Shops Close By!",C4731247,Detached,https://www.zoocasa.com/toronto-on-real-estate/6765895-389-winona-dr-toronto-on-m6c3t4-vow,"389 Winona Dr, Toronto , Ontario, Canada",43.6875001,-79.4346256,
180,"127 Holborne Ave, Toronto (E4728853) | Zoocasa",1230000,1099000,3 + 1 beds,3 baths,N/A sq. ft.,1 parking,"Sun-Filled, Super-Stylish Detached 3+1 Bedroom Home W/ Parking! A Beautiful Solid Brick House W/ Too Many Updates To List. Completely Renovated Top To Bottom: Chefs Kitchen,3 Gorgeous Baths,New Roof, Newer Windows, Wide Plank Hardwood Flooring,Pot Lights/Smooth Ceilings,Amazing Basement W/High Ceilings/Bathroom/Bedroom + Gas Fireplace,W/O From Kitchen To Private Backyard Oasis. Meticulously Maintained Turn-Key Home. Move Right In!",E4728853,Detached,https://www.zoocasa.com/toronto-on-real-estate/6760502-127-holborne-ave-toronto-on-m4c2r5-vow,"127 Holborne Ave, Toronto , Ontario, Canada",43.6943593,-79.3189573,
181,"131 - 20 Merchant Lane, Toronto (C4729363) | Zoocasa",690000,699900,2 + 1 beds,2 baths,1000–1199 sq. ft.,1 parking,"Junction Triangle Two-Level Townhouse. Main Floor Features Living Room, Kitchen With Breakfast Bar, Dining Room With Walk-Out To Private Terrace, & Powder Room. Upper Floor Has Two Bedrooms With Walk-In Closets, Full Bathroom & Laundry As Well As A Study Area. Neighbourhood Features Are A Dog Park, Playground, & Ample Visitor Parking. Situated Away From Street Noise Yet Walking Distance To 2 Subway Stations, Up Express, Go Station, & West Toronto Railpath.",C4729363,Condo Townhouse,https://www.zoocasa.com/toronto-on-real-estate/6760869-131-20-merchant-lane-toronto-on-m6p4j6-vow," 20 Merchant Lane, Toronto , Ontario, Canada",43.6563177,-79.4451216,
182,"1120 - 15 Northtown Way, Toronto (C4730597) | Zoocasa",588000,548888,1 + 1 beds,1 baths,600–699 sq. ft.,1 parking,"Beautiful, Spacious 1+1 Bed Condo In A Luxurious Building By Tridel Thats Just Steps From The Subway & Everything Yonge/Sheppard Has To Offer! Open View, Great Space In Every Room. Big Bedroom.Direct Access To Metro Grocery. Steps To Subway, Shopping, Restaurants. Amenities Include: Pool,Virtual Golf, Gym, Bowling Alley, Tennis Court.",C4730597,Condo Townhouse,https://www.zoocasa.com/toronto-on-real-estate/6764118-1120-15-northtown-way-toronto-on-m2n7a2-vow," 15 Northtown Way, Toronto , Ontario, Canada",43.7748786,-79.4132928,
183,"571 Windermere Ave, Toronto (W4733151) | Zoocasa",1701000,1399000,3 + 1 beds,2 baths,N/A sq. ft.,1 parking,"Heart Of Bloor West Village! Bright Light In The Midst Of The Gloom-A Ray Of Sunshine! Renovated Detached 3 Br With Legal Pad Parking-Plus Mutual Drive,Great Lot And Best Local Schools! You Will Not Be Disappointed! Open Concept Cook's Kitchen/Dining Rm,Walk Out To Deck,Garden & 'Sports' Court! Excellent Ceiling Height In Finished Basement W/Office Or 4th Br,Recreation Rm,2nd Bathroom And Oodles Of Storage. Above Average Inspection Report! An Absolute Gem!",W4733151,Detached,https://www.zoocasa.com/toronto-on-real-estate/6770401-571-windermere-ave-toronto-on-m6s3l9-vow,"571 Windermere Ave, Toronto , Ontario, Canada",43.6544782,-79.4816158,
184,"122 Purvis Cres, Toronto (E4725747) | Zoocasa",815000,829900,4 + 1 beds,3 baths,N/A sq. ft.,2 parking,"Beautiful Upgraded 4 Bedroom Home With Many Recent Upgrades And Renos. House Has A Perfect Layout For A Possible 2nd Unit With A Completely Separate Entrance, Or Just A Wonderful Bright Large Home. This Home Offers A Large Family Room That Opens To A Massive Backyard With A Private Landscaped Side Yard That Is Perfect For Bbq Season. Large Modern Kitchen With Breakfast Bar Overlooking The Family Room.",E4725747,Detached,https://www.zoocasa.com/toronto-on-real-estate/6752831-122-purvis-cres-toronto-on-m1b1h9-vow,"122 Purvis Cres, Toronto , Ontario, Canada",43.7952939,-79.2297972,
185,"1209 - 75 East Liberty St, Toronto (C4724967) | Zoocasa",650000,674900,1 + 1 beds,1 baths,600–699 sq. ft.,1 parking,"Live In Liberty Village! Gorgeous 1+1 W/ 634 Sf, Fl-To-Ceiling Windows, Laminate Flrs, Open Concept Layout Perfect For Entertaining & Lrg Den That Can Be Used As A 2nd Br. Kitchen Features Modern Cabinets, Stone Counters, Full-Sized Ss Appliances & Massive Breakfast Bar. Walk & Transit Score = 86/99. Easy Access To Exhibition Go, Waterfront Bike Path, Toronto Island Airport & King St. Streetcar. Steps To Metro, Lcbo, Goodlife & Lots Of Restos & Cafes.",C4724967,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6751781-1209-75-east-liberty-st-toronto-on-m6k0a2-vow," 75 East Liberty St, Toronto , Ontario, Canada",43.6383068,-79.4147858,
186,"Ph05 - 8 Wellesley St E, Toronto (C4729343) | Zoocasa",1180000,1198000,3 beds,2 baths,1400–1599 sq. ft.,1 parking,"Grand, Corner 1,508 Sf Nyc Loft-Inspired Ph. 3Br, 2Bath, Soaring 14' Ceilings. Offers Spectacular Sun-Filled Open Living/Dining Room With Nw View Of Yonge & Bloor. Once-In-A-Lifetime Space. Host's Dream Kitchen, Massive Mb W/Walk-In Closet & Newly Renovated 12X12 Ensuite Master Bath. New Flooring As Well As Wainscoting And Chair Rails Throughout. Parking And Locker Included.",C4729343,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6760884-ph05-8-wellesley-st-e-toronto-on-m4y3b2-vow," 8 Wellesley St E, Toronto , Ontario, Canada",43.6651654,-79.3842048,
187,"1207 - 56 Annie Craig Dr, Toronto (W4733105) | Zoocasa",570000,579000,1 + 1 beds,1 baths,600–699 sq. ft.,1 parking,"Lago At The Waterfront Is A New Condo By Monarch Group And Mattamy Homes, 1 Brdm + Den 12th Floor, Unobstructed View On A Wrap Around Balcony And A Practical Layout See Floorplan Attached.; Comes Along With A Parking And Locker Close To Elevator; Open Kitchen With Stainless Steel Appliances, Master B/R With Closet Organizers, 4 Pc Bathroom. Amnties Large Gym, Pool, Sauna, Party Room, Guest Suites. Chk Virtual Tour For More Details",W4733105,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6769965-1207-56-annie-craig-dr-toronto-on-m8v0c8-vow," 56 Annie Craig Dr, Toronto , Ontario, Canada",43.6256776,-79.4787686,
188,"29 Grafton Ave, Toronto (W4730300) | Zoocasa",1150000,899900,3 beds,1 baths,1100–1500 sq. ft.,1 parking,"Cute As A Button, This 3 Bdrm Grafton Ave Beauty Is Move In Ready. Situated On A 22' 3"" Wide Lot, (Greater Than Most Similar Sized Semis In The Hood) With Gorgeous Gardens Front And Back The South Facing Yard Is Ideal For Sun Lovers. Closed In Front Porch Great For Bike/Stroller Storage. Short Walk To King/Queen St Cars, Lake Ontario And Trails, Roncy Shops, Amenities And More. Rare Main Floor Front Door Closet, Room In Basement For 2nd Bath.",W4730300,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6763543-29-grafton-ave-toronto-on-m6r1c3-vow,"29 Grafton Ave, Toronto , Ontario, Canada",43.6395351,-79.4456481,
189,"72 Orchardcroft Cres, Toronto (W4726400) | Zoocasa",799000,829900,3 + 2 beds,2 baths,N/A sq. ft.,2 parking,"Could Be Most Improved Semi In Neighborhood! 3+2 Bedrooms! 2 Baths! Upgraded Eat In Kitchen! Show With Extreme Confidence! Stunning Upgrades And Finishes! Walking Distance To Primary School, Close To All Amenities, High Ranked School, Ttc & Highways! 1 Bus To York University! In Law Suite Basement! Newer Garage Doors, Newer Driveway & Retaining Wall, Newer Railing & Front Steps, Garage Finished With Epoxy Floor! A True Gem!",W4726400,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6754736-72-orchardcroft-cres-toronto-on-m3j1s8-vow,"72 Orchardcroft Cres, Toronto , Ontario, Canada",43.7479829,-79.4920729,
